,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,buddabirthday,buddabirthday_lower,buddabirthday_upper,childrendays,childrendays_lower,childrendays_upper,crismasday,crismasday_lower,crismasday_upper,holidays,holidays_lower,holidays_upper,independencemovementday,independencemovementday_lower,independencemovementday_upper,koreanday,koreanday_lower,koreanday_upper,liberationday,liberationday_lower,liberationday_upper,memorialday,memorialday_lower,memorialday_upper,nationalfoundationday,nationalfoundationday_lower,nationalfoundationday_upper,newyear,newyear_lower,newyear_upper,thanksgivingday,thanksgivingday_lower,thanksgivingday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
33,2018-02-03,212.6974461,2000,-118.3133096,529.4160664,212.6974461,212.6974461,-12.96762285,-12.96762285,-12.96762285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0203959,152.0203959,152.0203959,-164.9880188,-164.9880188,-164.9880188,0,0,0,199.7298232
34,2018-02-04,212.804591,2000,-45.8779228,615.3465135,212.804591,212.804591,66.07149248,66.07149248,66.07149248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.8825316,231.8825316,231.8825316,-165.8110391,-165.8110391,-165.8110391,0,0,0,278.8760835
35,2018-02-05,212.9117359,2000,-509.5966705,116.7488637,212.9117359,212.9117359,-401.9356827,-401.9356827,-401.9356827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-235.0705808,-235.0705808,-235.0705808,-166.8651019,-166.8651019,-166.8651019,0,0,0,0
36,2018-02-06,213.0188808,2000,-356.6323004,320.0436902,213.0188808,213.0188808,-243.0881013,-243.0881013,-243.0881013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.98078882,-74.98078882,-74.98078882,-168.1073124,-168.1073124,-168.1073124,0,0,0,0
37,2018-02-07,213.1260258,2000,-304.5938751,392.4924175,213.1260258,213.1260258,-176.3607533,-176.3607533,-176.3607533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.874886622,-6.874886622,-6.874886622,-169.4858667,-169.4858667,-169.4858667,0,0,0,36.76527246
38,2018-02-08,213.2331707,2000,-313.2576565,332.187308,213.2331707,213.2331707,-209.6832452,-209.6832452,-209.6832452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.74206177,-38.74206177,-38.74206177,-170.9411834,-170.9411834,-170.9411834,0,0,0,3.549925527
39,2018-02-09,213.3403156,2000,-335.9340255,366.6316198,213.3403156,213.3403156,-200.6419295,-200.6419295,-200.6419295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.23460952,-28.23460952,-28.23460952,-172.40732,-172.40732,-172.40732,0,0,0,12.69838611
40,2018-02-10,213.4474605,2000,-125.3982989,545.8807239,213.4474605,213.4474605,-21.79323942,-21.79323942,-21.79323942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0203959,152.0203959,152.0203959,-173.8136354,-173.8136354,-173.8136354,0,0,0,191.6542211
41,2018-02-11,213.5546055,2000,-76.39233424,629.9808873,213.5546055,213.5546055,56.79587581,56.79587581,56.79587581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.8825316,231.8825316,231.8825316,-175.0866558,-175.0866558,-175.0866558,0,0,0,270.3504813
42,2018-02-12,213.6617504,2000,-526.5321537,125.8987132,213.6617504,213.6617504,-411.2226721,-411.2226721,-411.2226721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-235.0705808,-235.0705808,-235.0705808,-176.1520913,-176.1520913,-176.1520913,0,0,0,0
