,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,buddabirthday,buddabirthday_lower,buddabirthday_upper,childrendays,childrendays_lower,childrendays_upper,crismasday,crismasday_lower,crismasday_upper,holidays,holidays_lower,holidays_upper,independencemovementday,independencemovementday_lower,independencemovementday_upper,koreanday,koreanday_lower,koreanday_upper,liberationday,liberationday_lower,liberationday_upper,memorialday,memorialday_lower,memorialday_upper,nationalfoundationday,nationalfoundationday_lower,nationalfoundationday_upper,newyear,newyear_lower,newyear_upper,thanksgivingday,thanksgivingday_lower,thanksgivingday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
53,2018-02-23,415.8885271,4400,57.76878333,498.1536719,415.8885271,415.8885271,-130.2637821,-130.2637821,-130.2637821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.06416925,-17.06416925,-17.06416925,-113.1996129,-113.1996129,-113.1996129,0,0,0,285.624745
54,2018-02-24,415.9188804,4400,257.2628264,695.3289604,415.9188804,415.9188804,69.44043517,69.44043517,69.44043517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.3611889,176.3611889,176.3611889,-106.9207537,-106.9207537,-106.9207537,0,0,0,485.3593156
55,2018-02-25,415.9492337,4400,328.4897993,784.0498389,415.9492337,415.9492337,139.8051823,139.8051823,139.8051823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.2326277,240.2326277,240.2326277,-100.4274454,-100.4274454,-100.4274454,0,0,0,555.754416
56,2018-02-26,415.9795871,4400,-321.5205672,85.42920837,415.9795871,415.9795871,-544.8253558,-544.8253558,-544.8253558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-451.1245852,-451.1245852,-451.1245852,-93.70077061,-93.70077061,-93.70077061,0,0,0,0
57,2018-02-27,416.0099404,4400,123.5369225,591.0757176,416.0099404,416.0099404,-70.88320452,-70.88320452,-70.88320452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83913154,15.83913154,15.83913154,-86.72233606,-86.72233606,-86.72233606,0,0,0,345.1267358
58,2018-02-28,416.0402937,4400,150.3358734,570.871484,416.0402937,416.0402937,-52.07298761,-52.07298761,-52.07298761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.40296619,27.40296619,27.40296619,-79.4759538,-79.4759538,-79.4759538,0,0,0,363.9673061
59,2018-03-01,416.070647,4400,248.2320866,702.3198616,416.070647,416.070647,46.69425194,46.69425194,46.69425194,0,0,0,0,0,0,0,0,0,110.2907307,110.2907307,110.2907307,110.2907307,110.2907307,110.2907307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.352840084,8.352840084,8.352840084,-71.94931883,-71.94931883,-71.94931883,0,0,0,462.7648989
60,2018-03-02,416.1010003,4400,75.34523305,509.07978,416.1010003,416.1010003,-126.954553,-126.954553,-126.954553,0,0,0,0,0,0,0,0,0,-45.75476909,-45.75476909,-45.75476909,-45.75476909,-45.75476909,-45.75476909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.06416925,-17.06416925,-17.06416925,-64.13561471,-64.13561471,-64.13561471,0,0,0,289.1464472
61,2018-03-03,416.1313536,4400,316.2831772,769.6758283,416.1313536,416.1313536,120.32621,120.32621,120.32621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.3611889,176.3611889,176.3611889,-56.03497888,-56.03497888,-56.03497888,0,0,0,536.4575636
62,2018-03-04,416.1617069,4400,377.8733438,835.0624397,416.1617069,416.1617069,192.5768634,192.5768634,192.5768634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.2326277,240.2326277,240.2326277,-47.65576427,-47.65576427,-47.65576427,0,0,0,608.7385703
63,2018-03-05,416.1920602,4400,-286.6613108,130.0074785,416.1920602,416.1920602,-490.1401241,-490.1401241,-490.1401241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-451.1245852,-451.1245852,-451.1245852,-39.01553892,-39.01553892,-39.01553892,0,0,0,0
64,2018-03-06,416.2224135,4400,178.8826109,632.5907384,416.2224135,416.2224135,-14.30264291,-14.30264291,-14.30264291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.83913154,15.83913154,15.83913154,-30.14177445,-30.14177445,-30.14177445,0,0,0,401.9197706
65,2018-03-07,416.2527668,4400,209.5942478,647.0332189,416.2527668,416.2527668,6.330782548,6.330782548,6.330782548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.40296619,27.40296619,27.40296619,-21.07218364,-21.07218364,-21.07218364,0,0,0,422.5835493
66,2018-03-08,416.2831201,4400,196.0236348,624.3042843,416.2831201,416.2831201,-3.501839366,-3.501839366,-3.501839366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.352840085,8.352840085,8.352840085,-11.85467945,-11.85467945,-11.85467945,0,0,0,412.7812807
67,2018-03-09,416.3134734,4400,187.8668625,623.5962997,416.3134734,416.3134734,-19.61110991,-19.61110991,-19.61110991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.06416925,-17.06416925,-17.06416925,-2.546940668,-2.546940668,-2.546940668,0,0,0,396.7023635
