,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,buddabirthday,buddabirthday_lower,buddabirthday_upper,childrendays,childrendays_lower,childrendays_upper,crismasday,crismasday_lower,crismasday_upper,holidays,holidays_lower,holidays_upper,independencemovementday,independencemovementday_lower,independencemovementday_upper,koreanday,koreanday_lower,koreanday_upper,liberationday,liberationday_lower,liberationday_upper,memorialday,memorialday_lower,memorialday_upper,nationalfoundationday,nationalfoundationday_lower,nationalfoundationday_upper,newyear,newyear_lower,newyear_upper,thanksgivingday,thanksgivingday_lower,thanksgivingday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
24,2018-01-25,67.50657165,700,-54.41121765,88.32709132,67.50657165,67.50657165,-53.5474377,-53.5474377,-53.5474377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.935628189,-7.935628189,-7.935628189,-45.61180951,-45.61180951,-45.61180951,0,0,0,13.95913395
25,2018-01-26,67.53155247,700,-54.70366629,77.63634089,67.53155247,67.53155247,-54.6895052,-54.6895052,-54.6895052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.604017856,-8.604017856,-8.604017856,-46.08548735,-46.08548735,-46.08548735,0,0,0,12.84204727
26,2018-01-27,67.55653329,700,-6.498412088,135.6544148,67.55653329,67.55653329,-1.504595773,-1.504595773,-1.504595773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.11474003,45.11474003,45.11474003,-46.6193358,-46.6193358,-46.6193358,0,0,0,66.05193752
27,2018-01-28,67.58151411,700,-5.948321884,130.8354761,67.58151411,67.58151411,-7.562808378,-7.562808378,-7.562808378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.62343727,39.62343727,39.62343727,-47.18624565,-47.18624565,-47.18624565,0,0,0,60.01870573
28,2018-01-29,67.60649493,700,-118.0754736,8.430310839,67.60649493,67.60649493,-120.1623557,-120.1623557,-120.1623557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.40341189,-72.40341189,-72.40341189,-47.75894381,-47.75894381,-47.75894381,0,0,0,0
29,2018-01-30,67.63147575,700,-53.65965274,82.80267169,67.63147575,67.63147575,-51.16892642,-51.16892642,-51.16892642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.858141966,-2.858141966,-2.858141966,-48.31078445,-48.31078445,-48.31078445,0,0,0,16.46254933
30,2018-01-31,67.65645657,700,-36.22767175,97.58778296,67.65645657,67.65645657,-41.75347106,-41.75347106,-41.75347106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.063022602,7.063022602,7.063022602,-48.81649366,-48.81649366,-48.81649366,0,0,0,25.90298551
31,2018-02-01,67.68143739,700,-58.02701591,77.84243459,67.68143739,67.68143739,-57.18847385,-57.18847385,-57.18847385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.935628189,-7.935628189,-7.935628189,-49.25284566,-49.25284566,-49.25284566,0,0,0,10.49296354
32,2018-02-02,67.70641821,700,-62.55244082,76.05806098,67.70641821,67.70641821,-58.20326917,-58.20326917,-58.20326917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.604017856,-8.604017856,-8.604017856,-49.59925131,-49.59925131,-49.59925131,0,0,0,9.503149045
33,2018-02-03,67.73139903,700,-6.489420744,132.8781074,67.73139903,67.73139903,-4.72350273,-4.72350273,-4.72350273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.11474003,45.11474003,45.11474003,-49.83824276,-49.83824276,-49.83824276,0,0,0,63.0078963
34,2018-02-04,67.75637985,700,-4.807330748,129.6560429,67.75637985,67.75637985,-10.33240468,-10.33240468,-10.33240468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.62343727,39.62343727,39.62343727,-49.95584195,-49.95584195,-49.95584195,0,0,0,57.42397517
35,2018-02-05,67.78136067,700,-124.2295601,15.92639213,67.78136067,67.78136067,-122.3452165,-122.3452165,-122.3452165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.40341189,-72.40341189,-72.40341189,-49.94180459,-49.94180459,-49.94180459,0,0,0,0
36,2018-02-06,67.80634149,700,-55.05312713,83.64359064,67.80634149,67.80634149,-52.6478773,-52.6478773,-52.6478773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.858141966,-2.858141966,-2.858141966,-49.78973533,-49.78973533,-49.78973533,0,0,0,15.15846419
37,2018-02-07,67.83132231,700,-44.86654162,100.5787034,67.83132231,67.83132231,-42.43405194,-42.43405194,-42.43405194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.063022602,7.063022602,7.063022602,-49.49707454,-49.49707454,-49.49707454,0,0,0,25.39727037
38,2018-02-08,67.85630313,700,-57.7378335,79.07082766,67.85630313,67.85630313,-57.00058889,-57.00058889,-57.00058889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.935628189,-7.935628189,-7.935628189,-49.0649607,-49.0649607,-49.0649607,0,0,0,10.85571424
39,2018-02-09,67.88128395,700,-58.64169359,78.55786564,67.88128395,67.88128395,-57.10199475,-57.10199475,-57.10199475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.604017856,-8.604017856,-8.604017856,-48.49797689,-48.49797689,-48.49797689,0,0,0,10.7792892
40,2018-02-10,67.90626477,700,0.424683325,132.0828686,67.90626477,67.90626477,-2.689053314,-2.689053314,-2.689053314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.11474003,45.11474003,45.11474003,-47.80379334,-47.80379334,-47.80379334,0,0,0,65.21721145
41,2018-02-11,67.93124559,700,-4.660402486,130.3123778,67.93124559,67.93124559,-7.369283744,-7.369283744,-7.369283744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.62343727,39.62343727,39.62343727,-46.99272102,-46.99272102,-46.99272102,0,0,0,60.56196184
42,2018-02-12,67.95622641,700,-117.6970432,12.62555869,67.95622641,67.95622641,-118.4806061,-118.4806061,-118.4806061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.40341189,-72.40341189,-72.40341189,-46.07719422,-46.07719422,-46.07719422,0,0,0,0
43,2018-02-13,67.98120723,700,-53.55101531,89.14136121,67.98120723,67.98120723,-47.9293438,-47.9293438,-47.9293438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.858141966,-2.858141966,-2.858141966,-45.07120183,-45.07120183,-45.07120183,0,0,0,20.05186343
44,2018-02-14,68.00618805,700,-37.85623667,101.08682,68.00618805,68.00618805,-36.92666587,-36.92666587,-36.92666587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.063022602,7.063022602,7.063022602,-43.98968847,-43.98968847,-43.98968847,0,0,0,31.07952218
45,2018-02-15,68.03116887,700,32.38412616,167.0160474,68.03116887,68.03116887,33.18129324,33.18129324,33.18129324,0,0,0,0,0,0,0,0,0,83.96486854,83.96486854,83.96486854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.96486854,83.96486854,83.96486854,0,0,0,-7.935628189,-7.935628189,-7.935628189,-42.84794711,-42.84794711,-42.84794711,0,0,0,101.2124621
46,2018-02-16,68.05614968,700,97.53637079,227.4696132,68.05614968,68.05614968,87.98205785,87.98205785,87.98205785,0,0,0,0,0,0,0,0,0,138.2471007,138.2471007,138.2471007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.2471007,138.2471007,138.2471007,0,0,0,-8.604017856,-8.604017856,-8.604017856,-41.66102496,-41.66102496,-41.66102496,0,0,0,156.0382075
47,2018-02-17,68.0811305,700,144.651411,276.8055222,68.0811305,68.0811305,142.9186774,142.9186774,142.9186774,0,0,0,0,0,0,0,0,0,138.2471007,138.2471007,138.2471007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.2471007,138.2471007,138.2471007,0,0,0,45.11474003,45.11474003,45.11474003,-40.44316325,-40.44316325,-40.44316325,0,0,0,210.999808
48,2018-02-18,68.10611132,700,55.4383673,189.5579562,68.10611132,68.10611132,54.69837934,54.69837934,54.69837934,0,0,0,0,0,0,0,0,0,54.28223213,54.28223213,54.28223213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.28223213,54.28223213,54.28223213,0,0,0,39.62343727,39.62343727,39.62343727,-39.20729007,-39.20729007,-39.20729007,0,0,0,122.8044907
49,2018-02-19,68.13109214,700,-113.8232853,19.97837687,68.13109214,68.13109214,-110.3679954,-110.3679954,-110.3679954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.40341189,-72.40341189,-72.40341189,-37.96458348,-37.96458348,-37.96458348,0,0,0,0
50,2018-02-20,68.15607296,700,-41.4258447,89.63079841,68.15607296,68.15607296,-39.58226108,-39.58226108,-39.58226108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.858141966,-2.858141966,-2.858141966,-36.72411911,-36.72411911,-36.72411911,0,0,0,28.57381188
51,2018-02-21,68.18105378,700,-36.3167746,108.6455318,68.18105378,68.18105378,-28.42959079,-28.42959079,-28.42959079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.063022602,7.063022602,7.063022602,-35.49261339,-35.49261339,-35.49261339,0,0,0,39.75146299
52,2018-02-22,68.2060346,700,-39.45811831,93.26125492,68.2060346,68.2060346,-42.20989828,-42.20989828,-42.20989828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.935628189,-7.935628189,-7.935628189,-34.27427009,-34.27427009,-34.27427009,0,0,0,25.99613632
53,2018-02-23,68.23101542,700,-37.76743104,89.4539815,68.23101542,68.23101542,-41.67475188,-41.67475188,-41.67475188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.604017856,-8.604017856,-8.604017856,-33.07073402,-33.07073402,-33.07073402,0,0,0,26.55626354
54,2018-02-24,68.25599624,700,16.90655707,152.191383,68.25599624,68.25599624,13.23358811,13.23358811,13.23358811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.11474003,45.11474003,45.11474003,-31.88115192,-31.88115192,-31.88115192,0,0,0,81.48958435
55,2018-02-25,68.28097706,700,9.396278456,147.5772325,68.28097706,68.28097706,8.921100644,8.921100644,8.921100644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.62343727,39.62343727,39.62343727,-30.70233663,-30.70233663,-30.70233663,0,0,0,77.20207771
56,2018-02-26,68.30595788,700,-100.836543,36.29062206,68.30595788,68.30595788,-101.9324391,-101.9324391,-101.9324391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.40341189,-72.40341189,-72.40341189,-29.52902725,-29.52902725,-29.52902725,0,0,0,0
57,2018-02-27,68.33093871,700,-31.74634831,100.4570545,68.33093871,68.33093871,-31.21237611,-31.21237611,-31.21237611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.858141966,-2.858141966,-2.858141966,-28.35423415,-28.35423415,-28.35423415,0,0,0,37.1185626
58,2018-02-28,68.35591954,700,-14.36475678,122.4746659,68.35591954,68.35591954,-20.10663253,-20.10663253,-20.10663253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.063022602,7.063022602,7.063022602,-27.16965513,-27.16965513,-27.16965513,0,0,0,48.24928702
59,2018-03-01,68.38090037,700,9.965977673,145.5722919,68.38090037,68.38090037,7.704306141,7.704306141,7.704306141,0,0,0,0,0,0,0,0,0,41.60608055,41.60608055,41.60608055,41.60608055,41.60608055,41.60608055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.935628189,-7.935628189,-7.935628189,-25.96614622,-25.96614622,-25.96614622,0,0,0,76.08520651
60,2018-03-02,68.4058812,700,-35.24961993,92.64690987,68.4058812,68.4058812,-37.26439379,-37.26439379,-37.26439379,0,0,0,0,0,0,0,0,0,-3.926147102,-3.926147102,-3.926147102,-3.926147102,-3.926147102,-3.926147102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.604017856,-8.604017856,-8.604017856,-24.73422883,-24.73422883,-24.73422883,0,0,0,31.14148741
61,2018-03-03,68.43086203,700,24.19214127,159.2032965,68.43086203,68.43086203,21.65012655,21.65012655,21.65012655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.11474003,45.11474003,45.11474003,-23.46461348,-23.46461348,-23.46461348,0,0,0,90.08098858
62,2018-03-04,68.45584286,700,18.44461552,154.8764603,68.45584286,68.45584286,17.47471726,17.47471726,17.47471726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.62343727,39.62343727,39.62343727,-22.14872002,-22.14872002,-22.14872002,0,0,0,85.93056012
63,2018-03-05,68.48082369,700,-90.03511088,40.22788544,68.48082369,68.48082369,-93.18258584,-93.18258584,-93.18258584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.40341189,-72.40341189,-72.40341189,-20.77917395,-20.77917395,-20.77917395,0,0,0,0
64,2018-03-06,68.50580452,700,-19.47880859,109.7732486,68.50580452,68.50580452,-22.2084016,-22.2084016,-22.2084016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.858141966,-2.858141966,-2.858141966,-19.35025963,-19.35025963,-19.35025963,0,0,0,46.29740292
65,2018-03-07,68.53078535,700,-7.667646024,126.2899379,68.53078535,68.53078535,-10.79528969,-10.79528969,-10.79528969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.063022602,7.063022602,7.063022602,-17.85831229,-17.85831229,-17.85831229,0,0,0,57.73549566
66,2018-03-08,68.55576618,700,-28.37034755,115.2132914,68.55576618,68.55576618,-24.23766126,-24.23766126,-24.23766126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.935628189,-7.935628189,-7.935628189,-16.30203307,-16.30203307,-16.30203307,0,0,0,44.31810492
67,2018-03-09,68.58074701,700,-19.02003672,112.8531719,68.58074701,68.58074701,-23.28673177,-23.28673177,-23.28673177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.604017856,-8.604017856,-8.604017856,-14.68271391,-14.68271391,-14.68271391,0,0,0,45.29401524
68,2018-03-10,68.60572784,700,33.16183012,167.7976725,68.60572784,68.60572784,32.1103778,32.1103778,32.1103778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.11474003,45.11474003,45.11474003,-13.00436223,-13.00436223,-13.00436223,0,0,0,100.7161056
69,2018-03-11,68.63070867,700,25.92657396,161.2879816,68.63070867,68.63070867,28.34971849,28.34971849,28.34971849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.62343727,39.62343727,39.62343727,-11.27371878,-11.27371878,-11.27371878,0,0,0,96.98042716
