year,avgTemp,minTemp,maxTemp,corona,result
20190131,-2,-6,2,0,367
20190201,-2,-7,3,0,374
20190202,1,-3,6,0,400
20190203,3,2,5,0,121
20190204,-1,-3,3,0,390
20190205,3,-4,10,0,723
20190206,5,0,9,0,639
20190207,-2,-8,6,0,288
20190208,-6,-10,-1,0,353
20190209,-5,-9,-2,0,489
20190210,-5,-9,-2,0,438
20190212,-1,-4,4,0,343
20190213,-2,-6,3,0,400
20190214,-1,-6,6,0,488
20190215,-1,-3,1,0,194
20190216,-3,-5,2,0,456
20190217,-2,-7,5,0,512
20190219,1,0,3,0,118
20190220,2,0,5,0,353
20190221,2,-3,9,0,382
20190222,4,-2,11,0,256
20190223,7,1,15,0,539
20190224,6,1,14,0,632
20190226,5,-2,12,0,432
20190227,8,5,14,0,395
20190228,7,2,13,0,397
20190301,7,1,13,0,507
20190302,8,1,15,0,531
20190303,9,3,16,0,639
20190305,8,6,13,0,247
20190306,8,6,12,0,212
20190307,7,3,13,0,484
20190308,6,1,13,0,398
20190309,7,0,15,0,741
20190310,10,7,15,0,546
20190312,4,0,8,0,250
20190313,4,0,9,0,393
20190314,5,-2,10,0,376
20190315,6,2,11,0,289
20190316,4,0,9,0,506
20190317,6,3,12,0,823
20190319,10,3,17,0,412
20190320,10,7,15,0,282
20190321,7,2,11,0,362
20190322,3,-1,8,0,448
20190323,3,0,8,0,402
20190324,4,-1,10,0,883
20190326,11,7,18,0,487
20190327,12,9,16,0,236
20190328,9,6,15,0,397
20190329,9,6,15,0,470
20190330,5,4,8,0,355
20190331,4,3,8,0,548
20190402,7,1,13,0,517
20190403,8,2,14,0,565
20190404,9,3,16,0,470
20190405,11,7,17,0,369
20190406,9,6,12,0,428
20190407,13,6,20,0,1068
20190409,9,5,14,0,586
20190410,7,5,10,0,223
20190411,10,4,16,0,618
20190412,11,6,18,0,519
20190413,12,6,18,0,877
20190414,10,7,14,0,488
20190416,15,7,23,0,591
20190417,15,9,22,0,638
20190418,13,10,16,0,593
20190419,14,10,20,0,458
20190420,14,10,19,0,746
20190421,15,12,20,0,891
20190423,20,15,26,0,565
20190424,20,16,26,0,537
20190425,13,9,17,0,431
20190426,8,6,10,0,371
20190427,12,4,18,0,961
20190428,13,10,17,0,941
20190430,16,9,23,0,586
20190501,16,11,22,0,1072
20190502,17,11,25,0,661
20190503,18,10,26,0,602
20190504,20,12,27,0,633
20190505,19,14,27,0,1024
20190506,15,10,20,0,926
20190507,15,8,22,0,620
20190508,16,10,21,0,470
20190509,17,12,23,0,574
20190510,18,10,27,0,390
20190511,20,13,28,0,863
20190512,22,15,29,0,987
20190514,20,13,27,0,532
20190515,21,15,28,0,522
20190516,24,17,30,0,477
20190517,24,18,28,0,487
20190518,23,19,26,0,912
20190519,19,18,22,0,448
20190521,17,12,24,0,684
20190522,20,12,27,0,463
20190523,22,15,29,0,488
20190524,24,16,33,0,412
20190525,23,18,29,0,741
20190526,25,19,31,0,937
20190528,18,12,25,0,640
20190529,20,13,27,0,622
20190530,20,15,25,0,664
20190531,19,16,23,0,619
20190601,19,15,24,0,830
20190602,21,14,28,0,1072
20190604,23,18,29,0,644
20190605,23,18,30,0,519
20190606,21,19,25,0,755
20190607,20,17,25,0,290
20190608,22,16,28,0,974
20190609,22,17,27,0,848
20190611,21,16,26,0,767
20190612,22,16,26,0,666
20190613,23,17,29,0,519
20190614,23,19,28,0,588
20190615,22,18,27,0,785
20190616,22,16,27,0,845
20190618,21,17,25,0,461
20190619,21,19,25,0,515
20190620,23,20,28,0,611
20190621,22,19,26,0,417
20190622,24,18,31,0,856
20190623,25,19,31,0,813
20190625,26,20,33,0,534
20190626,26,21,30,0,708
20190627,26,22,31,0,515
20190628,25,22,29,0,490
20190629,23,20,28,0,475
20190630,24,21,29,0,808
20190702,24,21,30,0,553
20190703,24,21,27,0,420
20190704,25,20,33,0,466
20190705,28,20,35,0,482
20190706,30,25,36,0,463
20190707,27,23,33,0,584
20190709,25,20,30,0,502
20190710,23,19,27,0,524
20190711,22,20,26,0,307
20190712,24,20,29,0,558
20190713,25,22,30,0,621
20190714,26,21,32,0,661
20190716,25,21,29,0,469
20190717,26,22,29,0,417
20190718,27,23,32,0,461
20190719,29,23,35,0,396
20190720,28,25,32,0,499
20190721,25,24,27,0,385
20190723,28,24,33,0,386
20190724,27,25,27,0,290
20190725,26,26,27,0,224
20190726,25,24,26,0,188
20190727,28,25,33,0,515
20190728,26,25,28,0,320
20190730,28,26,31,0,186
20190801,26,24,30,0,76
20190802,28,25,33,0,339
20190803,29,26,36,0,394
20190804,28,25,34,0,395
20190806,32,28,37,0,266
20190807,27,24,30,0,188
20190808,29,26,33,0,300
20190809,30,26,35,0,119
20190810,32,27,37,0,389
20190811,30,26,36,0,534
20190813,29,25,35,0,481
20190814,30,26,36,0,409
20190815,26,24,29,0,436
20190816,26,23,30,0,454
20190817,26,23,29,0,690
20190818,26,23,31,0,631
20190820,28,23,33,0,407
20190821,27,24,30,0,403
20190822,27,23,31,0,502
20190823,26,23,31,0,601
20190824,24,22,27,0,641
20190825,25,20,30,0,643
