,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,buddabirthday,buddabirthday_lower,buddabirthday_upper,childrendays,childrendays_lower,childrendays_upper,crismasday,crismasday_lower,crismasday_upper,holidays,holidays_lower,holidays_upper,independencemovementday,independencemovementday_lower,independencemovementday_upper,koreanday,koreanday_lower,koreanday_upper,liberationday,liberationday_lower,liberationday_upper,memorialday,memorialday_lower,memorialday_upper,nationalfoundationday,nationalfoundationday_lower,nationalfoundationday_upper,newyear,newyear_lower,newyear_upper,thanksgivingday,thanksgivingday_lower,thanksgivingday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
55,2018-03-06,4079.324315,30000,807.7772815,5659.680166,4079.324315,4079.324315,-830.4093167,-830.4093167,-830.4093167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.1566964,446.1566964,446.1566964,-1276.566013,-1276.566013,-1276.566013,0,0,0,3248.914998
56,2018-03-07,4091.762555,30000,128.0936198,5268.767032,4091.762555,4091.762555,-1369.562794,-1369.562794,-1369.562794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.26652313,-81.26652313,-81.26652313,-1288.296271,-1288.296271,-1288.296271,0,0,0,2722.199761
57,2018-03-08,4104.200795,30000,-516.5799482,4528.55938,4104.200795,4104.200795,-2192.793732,-2192.793732,-2192.793732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-900.3998884,-900.3998884,-900.3998884,-1292.393844,-1292.393844,-1292.393844,0,0,0,1911.407063
58,2018-03-09,4116.639035,30000,166.1846534,5045.573751,4116.639035,4116.639035,-1458.877678,-1458.877678,-1458.877678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-171.0832054,-171.0832054,-171.0832054,-1287.794472,-1287.794472,-1287.794472,0,0,0,2657.761357
59,2018-03-10,4129.077275,30000,2220.582809,7131.575331,4129.077275,4129.077275,559.1759388,559.1759388,559.1759388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832.764811,1832.764811,1832.764811,-1273.588873,-1273.588873,-1273.588873,0,0,0,4688.253214
60,2018-03-11,4141.515515,30000,1071.503531,5983.857925,4141.515515,4141.515515,-526.3480656,-526.3480656,-526.3480656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.6980899,722.6980899,722.6980899,-1249.046155,-1249.046155,-1249.046155,0,0,0,3615.167449
61,2018-03-13,4166.391995,30000,991.588411,5822.184813,4166.391995,4166.391995,-720.865996,-720.865996,-720.865996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.1566964,446.1566964,446.1566964,-1167.022692,-1167.022692,-1167.022692,0,0,0,3445.525999
62,2018-03-14,4178.830235,30000,672.0092163,5540.756109,4178.830235,4178.830235,-1190.376565,-1190.376565,-1190.376565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.26652313,-81.26652313,-81.26652313,-1109.110042,-1109.110042,-1109.110042,0,0,0,2988.45367
63,2018-03-15,4191.268475,30000,-329.3405726,4578.026362,4191.268475,4191.268475,-1940.404788,-1940.404788,-1940.404788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-900.3998884,-900.3998884,-900.3998884,-1040.004899,-1040.004899,-1040.004899,0,0,0,2250.863687
64,2018-03-16,4203.706715,30000,628.5339983,5425.932904,4203.706715,4203.706715,-1131.114706,-1131.114706,-1131.114706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-171.0832054,-171.0832054,-171.0832054,-960.0315002,-960.0315002,-960.0315002,0,0,0,3072.592009
65,2018-03-17,4216.144955,30000,2581.880264,7824.562744,4216.144955,4216.144955,963.0472315,963.0472315,963.0472315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832.764811,1832.764811,1832.764811,-869.7175799,-869.7175799,-869.7175799,0,0,0,5179.192186
66,2018-03-18,4228.583195,30000,1612.417069,6614.904319,4228.583195,4228.583195,-47.08098866,-47.08098866,-47.08098866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.6980899,722.6980899,722.6980899,-769.7790786,-769.7790786,-769.7790786,0,0,0,4181.502206
