,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,buddabirthday,buddabirthday_lower,buddabirthday_upper,childrendays,childrendays_lower,childrendays_upper,crismasday,crismasday_lower,crismasday_upper,holidays,holidays_lower,holidays_upper,independencemovementday,independencemovementday_lower,independencemovementday_upper,koreanday,koreanday_lower,koreanday_upper,liberationday,liberationday_lower,liberationday_upper,memorialday,memorialday_lower,memorialday_upper,nationalfoundationday,nationalfoundationday_lower,nationalfoundationday_upper,newyear,newyear_lower,newyear_upper,thanksgivingday,thanksgivingday_lower,thanksgivingday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
34,2011-02-04,3533.272205,45000,5097.963038,11390.29379,3533.272205,3533.272205,4876.110878,4876.110878,4876.110878,0,0,0,0,0,0,0,0,0,7478.810581,7478.810581,7478.810581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7478.810581,7478.810581,7478.810581,0,0,0,-127.8122099,-127.8122099,-127.8122099,-2474.887492,-2474.887492,-2474.887492,0,0,0,8409.383083
35,2011-02-05,3533.570335,45000,3192.21049,9339.921476,3533.570335,3533.570335,2706.143702,2706.143702,2706.143702,0,0,0,0,0,0,0,0,0,3212.277193,3212.277193,3212.277193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212.277193,3212.277193,3212.277193,0,0,0,1944.810248,1944.810248,1944.810248,-2450.943739,-2450.943739,-2450.943739,0,0,0,6239.714037
36,2011-02-06,3533.868465,45000,-583.1839687,5727.638864,3533.868465,3533.868465,-1007.699212,-1007.699212,-1007.699212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409.951277,1409.951277,1409.951277,-2417.650489,-2417.650489,-2417.650489,0,0,0,2526.169253
37,2011-02-07,3534.166595,45000,-5867.825291,245.4539258,3534.166595,3534.166595,-6284.853973,-6284.853973,-6284.853973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3909.436137,-3909.436137,-3909.436137,-2375.417836,-2375.417836,-2375.417836,0,0,0,0
38,2011-02-08,3534.464725,45000,-758.2210732,5383.090982,3534.464725,3534.464725,-1017.124568,-1017.124568,-1017.124568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307.766565,1307.766565,1307.766565,-2324.891134,-2324.891134,-2324.891134,0,0,0,2517.340156
39,2011-02-09,3534.762854,45000,-2062.458983,4223.468597,3534.762854,3534.762854,-2411.706984,-2411.706984,-2411.706984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-144.7715519,-144.7715519,-144.7715519,-2266.935432,-2266.935432,-2266.935432,0,0,0,1123.05587
40,2011-02-10,3535.060984,45000,-2302.807927,3948.178791,3535.060984,3535.060984,-2683.121712,-2683.121712,-2683.121712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-480.5081924,-480.5081924,-480.5081924,-2202.61352,-2202.61352,-2202.61352,0,0,0,851.9392721
41,2011-02-11,3535.359114,45000,-1789.399603,4462.377436,3535.359114,3535.359114,-2260.970371,-2260.970371,-2260.970371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127.8122099,-127.8122099,-127.8122099,-2133.158161,-2133.158161,-2133.158161,0,0,0,1274.388743
42,2011-02-12,3535.657244,45000,301.1427109,6766.766911,3535.657244,3535.657244,-115.1290489,-115.1290489,-115.1290489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944.810248,1944.810248,1944.810248,-2059.939297,-2059.939297,-2059.939297,0,0,0,3420.528195
43,2011-02-13,3535.955374,45000,-357.6698836,5728.101897,3535.955374,3535.955374,-574.4758191,-574.4758191,-574.4758191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409.951277,1409.951277,1409.951277,-1984.427097,-1984.427097,-1984.427097,0,0,0,2961.479555
44,2011-02-14,3536.253503,45000,-5485.84389,737.2663736,3536.253503,3536.253503,-5817.58803,-5817.58803,-5817.58803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3909.436137,-3909.436137,-3909.436137,-1908.151893,-1908.151893,-1908.151893,0,0,0,0
45,2011-02-15,3536.551633,45000,-121.1319228,6128.445654,3536.551633,3536.551633,-524.8955521,-524.8955521,-524.8955521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307.766565,1307.766565,1307.766565,-1832.662117,-1832.662117,-1832.662117,0,0,0,3011.656081
46,2011-02-16,3536.849763,45000,-1687.747488,4869.335206,3536.849763,3536.849763,-1904.252949,-1904.252949,-1904.252949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-144.7715519,-144.7715519,-144.7715519,-1759.481397,-1759.481397,-1759.481397,0,0,0,1632.596814
47,2011-02-17,3537.147893,45000,-1816.992663,4494.877026,3537.147893,3537.147893,-2170.574214,-2170.574214,-2170.574214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-480.5081924,-480.5081924,-480.5081924,-1690.066021,-1690.066021,-1690.066021,0,0,0,1366.573679
48,2011-02-18,3537.446023,45000,-1697.918489,4917.040121,3537.446023,3537.446023,-1753.576168,-1753.576168,-1753.576168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127.8122099,-127.8122099,-127.8122099,-1625.763959,-1625.763959,-1625.763959,0,0,0,1783.869854
49,2011-02-19,3537.744153,45000,947.8591215,7303.358769,3537.744153,3537.744153,377.0336676,377.0336676,377.0336676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944.810248,1944.810248,1944.810248,-1567.776581,-1567.776581,-1567.776581,0,0,0,3914.77782
50,2011-02-20,3538.042282,45000,162.9948816,6586.778952,3538.042282,3538.042282,-107.1728761,-107.1728761,-107.1728761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409.951277,1409.951277,1409.951277,-1517.124154,-1517.124154,-1517.124154,0,0,0,3430.869406
51,2011-02-21,3538.340412,45000,-5201.478764,1329.138223,3538.340412,3538.340412,-5384.052205,-5384.052205,-5384.052205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3909.436137,-3909.436137,-3909.436137,-1474.616068,-1474.616068,-1474.616068,0,0,0,0
52,2011-02-22,3538.638542,45000,460.5554972,6574.802498,3538.638542,3538.638542,-133.0600797,-133.0600797,-133.0600797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307.766565,1307.766565,1307.766565,-1440.826645,-1440.826645,-1440.826645,0,0,0,3405.578462
53,2011-02-23,3538.936672,45000,-1100.346294,4974.809752,3538.936672,3538.936672,-1560.848738,-1560.848738,-1560.848738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-144.7715519,-144.7715519,-144.7715519,-1416.077186,-1416.077186,-1416.077186,0,0,0,1978.087934
54,2011-02-24,3539.234802,45000,-1845.631688,4685.459159,3539.234802,3539.234802,-1880.932973,-1880.932973,-1880.932973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-480.5081924,-480.5081924,-480.5081924,-1400.42478,-1400.42478,-1400.42478,0,0,0,1658.301829
55,2011-02-25,3539.532932,45000,-1063.622115,5052.503093,3539.532932,3539.532932,-1521.470384,-1521.470384,-1521.470384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127.8122099,-127.8122099,-127.8122099,-1393.658174,-1393.658174,-1393.658174,0,0,0,2018.062547
56,2011-02-26,3539.831061,45000,785.8882843,7391.795809,3539.831061,3539.831061,549.5094194,549.5094194,549.5094194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944.810248,1944.810248,1944.810248,-1395.300829,-1395.300829,-1395.300829,0,0,0,4089.340481
57,2011-02-27,3540.129191,45000,311.3839236,6647.24251,3540.129191,3540.129191,5.330198508,5.330198508,5.330198508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409.951277,1409.951277,1409.951277,-1404.621079,-1404.621079,-1404.621079,0,0,0,3545.45939
58,2011-02-28,3540.427321,45000,-5173.735443,1135.649593,3540.427321,3540.427321,-5330.085252,-5330.085252,-5330.085252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3909.436137,-3909.436137,-3909.436137,-1420.649115,-1420.649115,-1420.649115,0,0,0,0
59,2011-03-01,3540.725451,45000,2208.266584,8620.174602,3540.725451,3540.725451,1814.530321,1814.530321,1814.530321,0,0,0,0,0,0,0,0,0,1948.964079,1948.964079,1948.964079,1948.964079,1948.964079,1948.964079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307.766565,1307.766565,1307.766565,-1442.200324,-1442.200324,-1442.200324,0,0,0,5355.255772
60,2011-03-02,3541.023581,45000,-1180.260108,5253.396349,3541.023581,3541.023581,-1481.336235,-1481.336235,-1481.336235,0,0,0,0,0,0,0,0,0,131.3396644,131.3396644,131.3396644,131.3396644,131.3396644,131.3396644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-144.7715519,-144.7715519,-144.7715519,-1467.904347,-1467.904347,-1467.904347,0,0,0,2059.687346
61,2011-03-03,3541.321711,45000,-1546.005802,4805.272731,3541.321711,3541.321711,-1976.747253,-1976.747253,-1976.747253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-480.5081924,-480.5081924,-480.5081924,-1496.239061,-1496.239061,-1496.239061,0,0,0,1564.574457
62,2011-03-04,3541.61984,45000,-1095.158691,4822.717045,3541.61984,3541.61984,-1653.380753,-1653.380753,-1653.380753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127.8122099,-127.8122099,-127.8122099,-1525.568543,-1525.568543,-1525.568543,0,0,0,1888.239087
63,2011-03-05,3541.91797,45000,918.5110089,7072.18744,3541.91797,3541.91797,390.6262412,390.6262412,390.6262412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944.810248,1944.810248,1944.810248,-1554.184007,-1554.184007,-1554.184007,0,0,0,3932.544211
64,2011-03-06,3542.2161,45000,329.4453588,6593.710983,3542.2161,3542.2161,-170.3953005,-170.3953005,-170.3953005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409.951277,1409.951277,1409.951277,-1580.346578,-1580.346578,-1580.346578,0,0,0,3371.8208
65,2011-03-07,3542.51423,45000,-5196.020269,1001.3568,3542.51423,3542.51423,-5511.766901,-5511.766901,-5511.766901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3909.436137,-3909.436137,-3909.436137,-1602.330764,-1602.330764,-1602.330764,0,0,0,0
